id;titulo;endereco;taxa;Area;quartos;suites;banheiros;vagas;preco;;;;;
2438111174;Apartamento com 4 Quartos à Venda, 238m²;Rua Doutor Nizário Gurgel, 65 - Tirol, Natal - RN;R$ 1.400;238;4;4;5;3;R$ 1.200.000;;;;;
2438111878;Lote/Terreno    à Venda, 1720m²;Pitimbu, Natal - RN;;1720;--;--;--;--;R$ 650.000;;;;;
2438114992;Casa com 5 Quartos à Venda, 121m²;Rua Cabo de São Roque, 8925 - Ponta Negra, Natal - RN;;121;5;2;5;8;R$ 490.000;;;;;
2438115087;Apartamento com 3 Quartos à Venda, 98m²;Avenida Almirante Alexandrino de Alencar, 1320 - Tirol, Natal - RN;;98;3;1;2;1;R$ 318.000;;;;;
2438122379;Apartamento com 3 Quartos à Venda, 69m²;Avenida Rui Barbosa, 1110 - Lagoa Nova, Natal - RN;R$ 540;69;3;1;2;1;R$ 220.000;;;;;
2438125883;Casa com 3 Quartos à Venda, 116m²;Barro Vermelho, Natal - RN;;116;3;1;2;1;R$ 300.000;;;;;
2438127257;Apartamento com 4 Quartos à Venda, 140m²;Tirol, Natal - RN;;140;4;3;5;3;R$ 656.000;;;;;
2438147491;Apartamento com 2 Quartos à Venda, 60m²;Rua Fabrício Pedroza, 96 - Areia Preta, Natal - RN;;60;2;1;1,--;R$ 150.000;;;;;;
2438165213;Apartamento com 3 Quartos à Venda, 115m²;Lagoa Seca, Natal - RN;R$ 900;115;3;1;1;2;R$ 449.000;;;;;
2438220685;Apartamento com 3 Quartos à Venda, 150m²;Tirol, Natal - RN;;150;3;3;4,--;R$ 900.000;;;;;;
2438233778;Apartamento com 4 Quartos à Venda, 196m²;Rua Major Laurentino de Morais, 1222 - Tirol, Natal - RN;R$ 1.500;196;4;2;4;2;R$ 430.000;;;;;
2438258211;Casa de condomínio com 4 Quartos à Venda, 300m²;Rua Alfredo Dias de Figueiredo, 11 - Ponta Negra, Natal - RN;R$ 600;300;4;1;3;2;R$ 1.500.000;;;;;
2438262785;Apartamento com 2 Quartos à Venda, 55m²;Avenida dos Caiapós, 121 - Pitimbu, Natal - RN;R$ 306;55;2;1;2;1;R$ 230.000;;;;;
2438283834;Apartamento com 3 Quartos à Venda, 77m²;Neópolis, Natal - RN;R$ 540;77;3;1;1;1;R$ 300.000;;;;;
2438285879;Apartamento com 2 Quartos à Venda, 55m²;Rua Joaquim Eduardo de Farias, 213 - Ponta Negra, Natal - RN;R$ 260;55;2;1;2;1;R$ 160.000;;;;;
2438291776;Sala/Conjunto    à Venda, 40m²;Candelária, Natal - RN;;40;--;--;1;1;R$ 130.000;;;;;
2438298398;Apartamento com 3 Quartos à Venda, 66m²;Rua Demócrito de Souza Paiva, 818 - Lagoa Nova, Natal - RN;R$ 420;66;3;1;2;1;R$ 265.000;;;;;
2438301416;Apartamento com 2 Quartos à Venda/Aluguel 54m²;Avenida Interventor Mário Câmara, 4484 - Cidade da Esperança, Natal - RN;;54;2;--;1;1;R$ 105.000;;;;;
2438303108;Apartamento com 2 Quartos à Venda, 55m²;Rua Mira Mangue, 1181 - Planalto, Natal - RN;;55;2;1;2;1;R$ 120.000;;;;;
2438303680;Apartamento com 2 Quartos à Venda, 55m²;Ponta Negra, Natal - RN;;55;2;1;2;1;R$ 270.000;;;;;
2438304476;Apartamento com 2 Quartos à Venda, 56m²;Rua João Alves de Melo, 1475 - Lagoa Nova, Natal - RN;R$ 485;56;2;1;2;1;R$ 208.000;;;;;
2438305323;Cobertura com 2 Quartos à Venda, 105m²;Rua das Algas, 2150 - Ponta Negra, Natal - RN;R$ 1.100;105;2;1;2;1;R$ 650.000;;;;;
2438331593;Casa de condomínio com 2 Quartos à Venda, 71m²;Planalto, Natal - RN;R$ 265,71;2;1;2;2;R$ 140.000;;;;;;
2438332381;Apartamento com 4 Quartos à Venda, 179m²;Petrópolis, Natal - RN;R$ 1.311,179;4;4;6;3;R$ 650.000;;;;;;
2438332473;Apartamento com 2 Quartos à Venda, 61m²;Rocas, Natal - RN;R$ 360;61;2;1;2;1;R$ 249.000;;;;;
2438332573;Apartamento com 2 Quartos à Venda, 58m²;Lagoa Nova, Natal - RN;R$ 510;58;2;1;2;1;R$ 280.000;;;;;
2438332673;Apartamento com 2 Quartos à Venda, 53m²;Igapó, Natal - RN;R$ 220;53;2;1;2;2;R$ 170.000;;;;;
2438339635;Apartamento com 2 Quartos à Venda, 56m²;Pitimbu, Natal - RN;R$ 210;56;2;1;1;2;R$ 200.000;;;;;
2438340161;Apartamento com 3 Quartos à Venda, 115m²;Lagoa Seca, Natal - RN;R$ 900;115;3;1;1;2;R$ 499.000;;;;;
2438340631;Apartamento com 3 Quartos à Venda, 101m²;Barro Vermelho, Natal - RN;R$ 630;101;3;1;3;2;R$ 395.000;;;;;
2438389201;Apartamento com 3 Quartos à Venda, 102m²;Avenida Almirante Alexandrino de Alencar, 1320 - Tirol, Natal - RN;;102;3;1;2;3;R$ 610.800;;;;;
2438389385;Apartamento com 2 Quartos à Venda, 56m²;Rua João Alves de Melo, 1475 - Lagoa Nova, Natal - RN;R$ 485;56;2;1;2;1;R$ 208.000;;;;;
2438389386;Cobertura com 2 Quartos à Venda, 105m²;Rua das Algas, 2150 - Ponta Negra, Natal - RN;R$ 1.100;105;2;--;2;1;R$ 650.000;;;;;
2438391676;Apartamento com 3 Quartos à Venda, 166m²;Rua Desportista Jeremias Pinheiro da Câmara Filho - Ponta Negra, Natal - RN;R$ 800;166;3;2;4;2;R$ 399.000;;;;;
2438391788;Apartamento com 2 Quartos à Venda, 55m²;Rua Antônio Madruga, 0 - Capim Macio, Natal - RN;;55;2;--;1;1;R$ 120.000;;;;;
2438392599;Apartamento com 4 Quartos à Venda, 245m²;Avenida Xavier da Silveira, 1781 - Tirol, Natal - RN;R$ 1.860;245;4;4;6;3;R$ 900.000;;;;;
2438394605;Apartamento com 3 Quartos à Venda, 85m²;Rua Desembargador Sinval Moreira Dias, 1817 - Nova Descoberta, Natal - RN;R$ 515;85;3;1;2;2;R$ 390.000;;;;;
2438395790;Apartamento com 2 Quartos à Venda, 56m²;Rua João Alves de Melo, 1475 - Lagoa Nova, Natal - RN;R$ 485;56;2;1;2;1;R$ 207.990;;;;;
2438397790;Casa de condomínio com 3 Quartos à Venda, 234m²;Rua das Algarobas, 1455 - Pitimbu, Natal - RN;R$ 550;234;3;3;4;2;R$ 594.900;;;;;
2438398383;Apartamento com 3 Quartos à Venda, 105m²;Rua João Alves Flor, 3620 - Candelária, Natal - RN;R$ 850;105;3;1;2;2;R$ 265.000;;;;;
2438402482;Apartamento com 3 Quartos à Venda, 230m²;Rua Raimundo Chaves, 1839 - Candelária, Natal - RN;R$ 2.000;230;3;3;5;3;R$ 690.000;;;;;
2438407449;Apartamento com 4 Quartos à Venda, 200m²;Petrópolis, Natal - RN;R$ 1.500;200;4;4;1;2;R$ 980.000;;;;;
2438412455;Apartamento com 4 Quartos à Venda, 165m²;Tirol, Natal - RN;R$ 1.100;165;4;4;1;3;R$ 1.199.000;;;;;
2438419320;Apartamento com 2 Quartos à Venda, 55m²;Rua João Alves de Melo, 1475 - Lagoa Nova, Natal - RN;R$ 485;55;2;1;2;1;R$ 208.000;;;;;
2438439504;Apartamento com 3 Quartos à Venda, 66m²;Capim Macio, Natal - RN;R$ 315;66;3;1;2;1;R$ 180.000;;;;;
2438447208;Casa com 6 Quartos à Venda, 600m²;Rua Vicente Egberto Cavalcante, 370 - Capim Macio, Natal - RN;;600;6;4;6;5;R$ 550.000;;;;;
2438447211;Apartamento com 3 Quartos à Venda, 98m²;Capim Macio, Natal - RN;R$ 880;98;3;1;3;2;R$ 390.000;;;;;
2438447212;Apartamento com 2 Quartos à Venda, 48m²;Ponta Negra, Natal - RN;R$ 239;48;2;--;1;1;R$ 220.000;;;;;
2438449284;Apartamento com 3 Quartos à Venda, 73m²;Tirol, Natal - RN;R$ 630;73;3;1;1;1;R$ 270.000;;;;;
2438452177;Apartamento com 2 Quartos à Venda, 56m²;1ª Travessa Sampaio Correia, 1 - Dix-sept Rosado, Natal - RN;R$ 220;56;2;--;1;1;R$ 110.000;;;;;
2438455436;Apartamento com 3 Quartos à Venda, 105m²;Candelária, Natal - RN;R$ 582;105;3;3;1;1;R$ 350.000;;;;;
2438459236;Cobertura com 3 Quartos para Venda/Aluguel 210m²;Neópolis, Natal - RN;;210;3;1;2;3;R$ 830.000;;;;;
2438459237;Cobertura com 3 Quartos para Venda/Aluguel 170m²;Ponta Negra, Natal - RN;R$ 890;170;3;2;4;2;R$ 500.000;;;;;
2438460616;Apartamento com 2 Quartos à Venda, 56m²;Ponta Negra, Natal - RN;R$ 250;56;2;1;2;--;R$ 215.000;;;;;
2438461907;Apartamento com 2 Quartos à Venda, 55m²;Ponta Negra, Natal - RN;R$ 270;55;2;1;2;1;R$ 225.000;;;;;
2438479284;Apartamento com 2 Quartos à Venda, 54m²;Pitimbu, Natal - RN;;54;2;--;1;1;R$ 108.000;;;;;
2438479285;Casa com 3 Quartos à Venda, 190m²;Barro Vermelho, Natal - RN;;190;3,--;2;1;R$ 350.000;;;;;;
2438526001;Apartamento com 3 Quartos à Venda, 214m²;Petrópolis, Natal - RN;R$ 1.771;214;3;2;2;3;R$ 1.490.000;;;;;
2438528075;Apartamento com  Quarto à Venda, 56m²;Cidade da Esperança, Natal - RN;;56;1;--;1;2;R$ 100.000;;;;;
2438539275;Apartamento com  Quarto à Venda, 52m²;Areia Preta, Natal - RN;;52;1;1;1;1;R$ 140.000;;;;;
2438563180;Apartamento com 3 Quartos à Venda, 100m²;Rua Joaquim das Virgens, 19 - Barro Vermelho, Natal - RN;R$ 600;100;3;2;3;1;R$ 300.000;;;;;
2438566974;Apartamento com 3 Quartos à Venda, 200m²;Rua Enéas Reis, 765 - Petrópolis, Natal - RN;R$ 1.700;200;3;3;5;3;R$ 800.000;;;;;
2438577273;Apartamento com 2 Quartos à Venda, 56m²;Rua João Alves de Melo, 00 - Lagoa Nova, Natal - RN;;56;2;1;2;1;R$ 208.000;;;;;
2438591282;Casa com 4 Quartos à Venda, 350m²;Rua do Golfinho, 391 - Ponta Negra, Natal - RN;;350;4;4;5;2;R$ 300.000;;;;;
2438627236;Casa com 3 Quartos à Venda/Aluguel 170m²;Rua Praia de Alagamar, 2225 - Ponta Negra, Natal - RN;;170;3;2;4;4;R$ 650.000;;;;;
2438638023;Apartamento com 4 Quartos à Venda, 108m²;Rua Missionário Gunnar Vingren, 1904 - Capim Macio, Natal - RN;R$ 550;108;4;2;4;2;R$ 510.000;;;;;
2438644544;Apartamento com 4 Quartos à Venda, 87m²;Rua Lúcia Viveiros, 255 - Neópolis, Natal - RN;R$ 458;87;4;1;3;2;R$ 390.000;;;;;
2438645060;Apartamento com 2 Quartos à Venda, 54m²;Rua Frei Henrique de Coimbra, 1870 - Candelária, Natal - RN;R$ 500;54;2;1;2;1;R$ 230.000;;;;;
2438659535;Apartamento com 2 Quartos à Venda, 55m²;Rua Halley Mestrinho, 1370 - Ponta Negra, Natal - RN;R$ 450;55;2;1;2;1;R$ 470.000;;;;;
2438661971;Apartamento com 4 Quartos à Venda, 175m²;Petrópolis, Natal - RN;;175;4;4;5;2;R$ 750.000;;;;;
2438668589;Apartamento com 3 Quartos à Venda, 99m²;Rua Lúcia Viveiros, 1155 - Neópolis, Natal - RN;R$ 635,99;3;1;2;2;R$ 450.000;;;;;;
2438669875;Apartamento com 4 Quartos à Venda, 120m²;Rua Valter Fernandes, 1853 - Capim Macio, Natal - RN;R$ 491,120;4;2;4;2;R$ 670.000;;;;;;
2438739588;Casa com 4 Quartos à Venda/Aluguel 174m²;Rua Jaguarari, 2255 - Candelária, Natal - RN;;174;4;2;3;3;R$ 430.000;;;;;
2438743392;Apartamento com 4 Quartos à Venda, 196m²;Rua Ismael Pereira da Silva, 03 - Capim Macio, Natal - RN;;196;4;4;5;3;R$ 1.350.000;;;;;
2438744590;Apartamento com 4 Quartos à Venda, 117m²;Rua Lúcia Viveiros, 649 - Neópolis, Natal - RN;;117;4;1;3;3;R$ 520.000;;;;;
2438747536;Apartamento com 2 Quartos à Venda, 55m²;Avenida dos Caiapós, 123 - Pitimbu, Natal - RN;;55;2;1;2;1;R$ 255.000;;;;;
2438748037;Apartamento com 2 Quartos à Venda, 58m²;Avenida Almirante Alexandrino de Alencar, 1801 - Lagoa Seca, Natal - RN;;58;2;1;2;1;R$ 320.000;;;;;
2438748457;Apartamento com 4 Quartos à Venda, 108m²;Rua Missionário Gunnar Vingren, 1904 - Capim Macio, Natal - RN;R$ 550;108;4;2;4;2;R$ 510.000;;;;;
2438750884;Apartamento com 4 Quartos à Venda, 120m²;Rua Valter Fernandes, 1853 - Capim Macio, Natal - RN;R$ 491,120;4;2;4;2;R$ 670.000;;;;;;
2438751117;Apartamento com 2 Quartos à Venda, 54m²;Rua Frei Henrique de Coimbra, 1870 - Candelária, Natal - RN;R$ 500;54;2;1;2;1;R$ 230.000;;;;;
2438752087;Apartamento com 2 Quartos à Venda, 65m²;Rua Pantanal, 101 - Neópolis, Natal - RN;;65;2;1;2;1;R$ 300.000;;;;;
2438756080;Apartamento com 2 Quartos à Venda, 57m²;Rua Joaquim Eduardo de Farias, 213 - Ponta Negra, Natal - RN;R$ 270;57;2;1;2;1;R$ 180.000;;;;;
2438756212;Apartamento com 4 Quartos à Venda, 196m²;Rua Ismael Pereira da Silva, 1515 - Capim Macio, Natal - RN;R$ 1.200;196;4;4;5;4;R$ 1.350.000;;;;;
2438766972;Apartamento com 3 Quartos à Venda, 98m²;Rua Desembargador José Gomes da Costa, 1890 - Capim Macio, Natal - RN;R$ 880;98;3;1;2;2;R$ 390.000;;;;;
2438770481;Apartamento com 2 Quartos à Venda, 56m²;Avenida das Brancas Dunas, 65 - Candelária, Natal - RN;R$ 375;56;2;1;2;2;R$ 265.000;;;;;
2438772187;Apartamento com 2 Quartos à Venda, 56m²;Rua da Campina, 140 - Ponta Negra, Natal - RN;;56;2;1;1;1;R$ 204.900;;;;;
2438792430;Sala/Conjunto    à Venda, 220m²;Lagoa Nova, Natal - RN;;220;--;--;1;8;R$ 1.200.000;;;;;
2438802392;Apartamento com 2 Quartos à Venda, 67m²;Neópolis, Natal - RN;R$ 352;67;2;1;2;1;R$ 270.000;;;;;
2438806298;Apartamento com 3 Quartos à Venda, 88m²;Lagoa Nova, Natal - RN;R$ 600;88;3;1;1;2;R$ 300.000;;;;;
2438813414;Apartamento com 3 Quartos à Venda, 96m²;Tirol, Natal - RN;R$ 780;96;3;1;2;1;R$ 280.000;;;;;
2438813415;Apartamento com 3 Quartos à Venda, 80m²;Capim Macio, Natal - RN;R$ 150;80;3;1;2;1;R$ 290.000;;;;;
2438814390;Apartamento com  Quarto à Venda, 58m²;Petrópolis, Natal - RN;R$ 1.500;58;1;1;1;1;R$ 250.000;;;;;
2438843314;Apartamento com 3 Quartos à Venda, 77m²;Redinha, Natal - RN;R$ 450;77;3;1;2;1;R$ 180.000;;;;;
2438844325;Apartamento com 4 Quartos à Venda, 220m²;Lagoa Nova, Natal - RN;R$ 1.600;220;4;4;6;2;R$ 750.000;;;;;
2438868398;Apartamento com 2 Quartos à Venda, 69m²;Lagoa Nova, Natal - RN;;69;2;1;1;2;R$ 270.000;;;;;
2438869190;Apartamento com 4 Quartos à Venda, 119m²;Lagoa Nova, Natal - RN;;119;4;1;1;2;R$ 450.000;;;;;
2438924680;Apartamento com 3 Quartos à Venda, 95m²;Rua Doutor Júlio Resende, 44 - Lagoa Nova, Natal - RN;;95;3;1;1;2;R$ 595.000;;;;;
2438925321;Apartamento com 2 Quartos à Venda, 56m²;Rua dos Tororós, 2394 - Lagoa Nova, Natal - RN;R$ 390;56;2;1;2;2;R$ 258.000;;;;;
2438937900;Apartamento com 2 Quartos à Venda, 55m²;Candelária, Natal - RN;R$ 500;55;2;1;2;1;R$ 234.900;;;;;
2438938523;Apartamento com 2 Quartos à Venda, 54m²;Candelária, Natal - RN;R$ 500;54;2;1;2;1;R$ 229.900;;;;;
2438938896;Lote/Terreno    à Venda, 160000m²;Avenida Moema Tinoco da Cunha Lima - Pajuçara, Natal - RN;;160000;--;6;1;4;R$ 12.000.000;;;;;
2438939892;Apartamento com 2 Quartos à Venda, 59m²;Ponta Negra, Natal - RN;R$ 270;59;2;1;2;1;R$ 265.000;;;;;
2438939982;Apartamento com 2 Quartos à Venda, 46m²;Ponta Negra, Natal - RN;R$ 230;46;2;--;1;1;R$ 220.000;;;;;
2438941472;Apartamento com 3 Quartos à Venda, 79m²;Avenida Deputado Antônio Florêncio de Queiroz, 3980 - Ponta Negra, Natal - RN;;79;3;1;2;2;R$ 585.000;;;;;
2438942082;Apartamento com 4 Quartos à Venda, 200m²;Rua Meira Brandão, 634 - Barro Vermelho, Natal - RN;R$ 1.200;200;4;3;6;3;R$ 595.000;;;;;
2438942419;Apartamento com 3 Quartos à Venda, 140m²;Rua Pastor Gabino Brelaz, 1397 - Capim Macio, Natal - RN;R$ 1.390;140;3;3;5;2;R$ 590.000;;;;;
2438942589;Lote/Terreno    à Venda, 160000m²;Avenida Moema Tinoco da Cunha Lima - Pajuçara, Natal - RN;;160000;--;6;1;4;R$ 12.000.000;;;;;
2438945874;Apartamento com 4 Quartos à Venda, 245m²;Avenida Xavier da Silveira, 1781 - Tirol, Natal - RN;R$ 1.860;245;4;4;6;3;R$ 900.000;;;;;
2438949677;Flat com  Quarto à Venda, 43m²;Rua Praia da Pipa, 4040 - Ponta Negra, Natal - RN;;43;1;--;1;1;R$ 390.000;;;;;
2438963556;Casa com 3 Quartos à Venda, 183m²;Capim Macio, Natal - RN;;183;3;1;1;2;R$ 400.000;;;;;
2438974280;Apartamento com 4 Quartos à Venda, 238m²;Lagoa Nova, Natal - RN;R$ 860;238;4;4,7;3;R$ 939.000;;;;;;
2438979875;Apartamento com 2 Quartos à Venda, 50m²;Planalto, Natal - RN;R$ 200;50;2;--;1;1;R$ 100.000;;;;;
2438999820;Casa com 4 Quartos à Venda, 137m²;Bom Pastor, Natal - RN;;137;4;1;2;1;R$ 180.000;;;;;
2439035385;Apartamento com 3 Quartos à Venda, 92m²;Rua Lúcia Viveiros, 649 - Neópolis, Natal - RN;R$ 495,92;3;1;3;2;R$ 450.000;;;;;;
2439039208;Apartamento com 3 Quartos à Venda, 80m²;Rua Padre Pinto, 840 - Cidade Alta, Natal - RN;R$ 450;80;3;1;2;1;R$ 220.000;;;;;
2439040204;Casa com 4 Quartos à Venda, 241m²;Rua Alexandre Chaves Neto - Lagoa Nova, Natal - RN;;241;4;2;5;3;R$ 350.000;;;;;
2439047273;Apartamento com 2 Quartos à Venda, 60m²;Avenida Almirante Alexandrino de Alencar, 1330 - Tirol, Natal - RN;;60;2;1;2;1;R$ 295.000;;;;;
2439067008;Casa com 6 Quartos à Venda, 600m²;Capim Macio, Natal - RN;;600;6;3,7;4;R$ 890.000;;;;;;
2439077630;Apartamento com 3 Quartos à Venda, 98m²;Rua Guilherme Tinoco, 1265 - Barro Vermelho, Natal - RN;;98;3;1;2;2;R$ 460.000;;;;;
2439077722;Apartamento com 3 Quartos à Venda, 86m²;Rua dos Tororós, 2180 - Lagoa Nova, Natal - RN;R$ 600;86;3;2;3;2;R$ 430.000;;;;;
2439083584;Apartamento com 4 Quartos à Venda, 230m²;Petrópolis, Natal - RN;;230;4;3;5;3;R$ 780.000;;;;;
2439084278;Flat com  Quarto à Venda, 45m²;Ponta Negra, Natal - RN;R$ 450;45;1;1;1;1;R$ 169.000;;;;;
2439086723;Apartamento com 2 Quartos à Venda, 55m²;Tirol, Natal - RN;;55;2;1;2;1;R$ 299.000;;;;;
2439096082;Apartamento com 3 Quartos à Venda, 140m²;Capim Macio, Natal - RN;R$ 700;140;3;3;4;2;R$ 775.000;;;;;
2439106972;Apartamento com 3 Quartos à Venda, 92m²;Lagoa Nova, Natal - RN;R$ 480;92;3;1;2;2;R$ 299.000;;;;;
2439173012;Apartamento com 4 Quartos à Venda, 200m²;Avenida Nilo Peçanha, 300 - Petrópolis, Natal - RN;;200;4;2;5;2;R$ 450.000;;;;;
2439176788;Apartamento com 3 Quartos à Venda, 159m²;Rua Ismael Pereira da Silva, 1515 - Capim Macio, Natal - RN;;159;3;3;5;3;R$ 1.200.000;;;;;
2439177221;Apartamento com 3 Quartos à Venda, 140m²;Rua Pastor Gabino Brelaz, 1397 - Capim Macio, Natal - RN;R$ 1.390;140;3;3;5;2;R$ 590.000;;;;;
2439179485;Apartamento com 2 Quartos à Venda, 56m²;Avenida Prudente de Morais, 394 - Petrópolis, Natal - RN;;56;2;1;2;5;R$ 230.000;;;;;
2439180975;Apartamento com 3 Quartos à Venda, 86m²;Rua dos Tororós, 2180 - Alecrim, Natal - RN;R$ 600;86;3;2;3;2;R$ 430.000;;;;;
2439199499;Apartamento com 3 Quartos à Venda, 122m²;Av. Romualdo Galvão, 695 - Tirol, Natal - RN;;122;3;1;2;2;R$ 330.000;;;;;
2439203983;Sobrado com 3 Quartos à Venda, 128m²;Rua Doutor Jacob Wolfson, 656 - Tirol, Natal - RN;;128;3,--;3;2;R$ 340.000;;;;;;
2439203989;Apartamento com 2 Quartos à Venda, 55m²;Avenida Almirante Alexandrino de Alencar, 1320 - Tirol, Natal - RN;;55;2;1;2;1;R$ 330.000;;;;;
2439208376;Apartamento com 3 Quartos à Venda, 72m²;Rua João das Estivas, 1797 - Barro Vermelho, Natal - RN;;72;3;1;2;1;R$ 400.000;;;;;
2439209884;Apartamento com 3 Quartos à Venda, 98m²;Rua Professora Francisca Ivone Cavalcanti, 35 - Ponta Negra, Natal - RN;;98;3;1;3;2;R$ 450.000;;;;;
2439246398;Apartamento com 5 Quartos para Venda/Aluguel 367m²;Lagoa Nova, Natal - RN;R$ 1.600;367;5;4;6;3;R$ 790.000;;;;;
2439247477;Apartamento com 2 Quartos para Venda/Aluguel 55m²;Tirol, Natal - RN;R$ 450;55;2;1;2;1;R$ 260.000;;;;;
2439252680;Prédio comercial com 30 Quartos à Venda, 3123m²;Rua Francisco Gurgel - Ponta Negra, Natal - RN;;3123;30;30;30;30;R$ 14.900.000;;;;;
2439265009;Apartamento com 4 Quartos à Venda, 165m²;Tirol, Natal - RN;;165;4;4;4;3;R$ 1.450.000;;;;;
2439265010;Casa com 5 Quartos à Venda, 200m²;Pitimbu, Natal - RN;;200;5;3;5;4;R$ 450.000;;;;;
2439269454;Casa com 2 Quartos à Venda, 100m²;Planalto, Natal - RN;;100;2;1;2;2;R$ 175.000;;;;;
2439315583;Apartamento com 3 Quartos à Venda, 103m²;Rua Mipibu, 741 - Petrópolis, Natal - RN;;103;3;1;3;2;R$ 475.000;;;;;
2439320377;Apartamento com 2 Quartos à Venda, 55m²;Avenida Campos Sales, 703 - Tirol, Natal - RN;;55;2;--;2;1;R$ 350.000;;;;;
2439322504;Apartamento com 3 Quartos à Venda, 73m²;Rua Alberto Maranhão, 1122 - Tirol, Natal - RN;;73;3;1;2;1;R$ 270.000;;;;;
2439329675;Apartamento com 2 Quartos à Venda, 57m²;Capim Macio, Natal - RN;;57;2;1;1;2;R$ 250.000;;;;;
2439351321;Apartamento com 3 Quartos à Venda, 196m²;Rua Ismael Pereira da Silva, 1515 - Capim Macio, Natal - RN;R$ 1.100;196;3;3;4;4;R$ 1.099.000;;;;;
2439430678;Apartamento com 4 Quartos para Venda/Aluguel 231m²;Avenida Amintas Barros, 3675 - Lagoa Nova, Natal - RN;;231;4;4;2;3;R$ 800.000;;;;;
2439435278;Apartamento com 3 Quartos à Venda, 97m²;Rua Trairi, 798 - Petrópolis, Natal - RN;R$ 460;97;3;1;2;2;R$ 520.000;;;;;
2439438974;Apartamento com 3 Quartos à Venda, 94m²;Rua das Perdizes, 7979 - Pitimbu, Natal - RN;R$ 390;94;3;2;3;2;R$ 359.900;;;;;
2439476477;Apartamento com 3 Quartos à Venda, 172m²;Avenida Bernardo Vieira, 4355 - Tirol, Natal - RN;R$ 1.500;172;3;3;5;3;R$ 650.000;;;;;
2439483377;Lote/Terreno    à Venda, 460m²;Rua Doutor Múcio Villar Ribeiro Dantas, 500 - Ponta Negra, Natal - RN;;460;--;--;--;--;R$ 420.000;;;;;
2439486294;Flat com  Quarto à Venda, 48m²;Avenida Presidente Getúlio Vargas, 788 - Petrópolis, Natal - RN;R$ 1.288;48;1;1;1;1;R$ 180.000;;;;;
2439488881;Cobertura com 3 Quartos à Venda, 159m²;Rua Morais Navarro, 55 - Lagoa Nova, Natal - RN;R$ 717,159;3;1;3;3;R$ 850.000;;;;;;
2439489108;Apartamento com 3 Quartos à Venda, 155m²;Rua Ismael Pereira da Silva;; 1515 - Capim Macio, Natal - RN;R$ 950.000;155;3;3;4;3;R$ 1.090.000;;;
2439496378;Apartamento com 3 Quartos à Venda, 98m²;Avenida Governador Juvenal Lamartine, 326 - Tirol, Natal - RN;R$ 540.000;98;3;1;3;2;R$ 450.000;;;;;
2439496983;Apartamento com 2 Quartos à Venda, 59m²;Rua Aldo de Melo Freire, 1900 - Capim Macio, Natal - RN;;59;2;1;2;1;R$ 320.000;;;;;
2439527899;Apartamento com 2 Quartos à Venda, 52m²;Rua Doutor Osvaldo Fortes do Rego, 00 - Ponta Negra, Natal - RN;;52;2;1;2;1;R$ 239.000;;;;;
2439554640;Apartamento com 3 Quartos à Venda, 130m²;Petrópolis, Natal - RN;R$ 700;130;3;1;3;2;R$ 450.000;;;;;
2439559776;Apartamento com 3 Quartos à Venda, 100m²;Tirol, Natal - RN;R$ 760;100;3;1;2;2;R$ 540.000;;;;;
2439565309;Casa com 3 Quartos à Venda, 300m²;Candelária, Natal - RN;;300;3;3;6;4;R$ 550.000;;;;;
2439565878;Sala/Conjunto    para Venda/Aluguel 31m²;Tirol, Natal - RN;;31,--;--;1;--;R$ 130.000;;;;;;
2439565975;Apartamento com 4 Quartos à Venda, 120m²;Lagoa Nova, Natal - RN;R$ 750;120;4;3;4;3;R$ 720.000;;;;;
2439595145;Apartamento com 2 Quartos à Venda, 65m²;Rua Pantanal, 1550 - Neópolis, Natal - RN;R$ 290;65;2;1;2;1;R$ 310.000;;;;;
2439596000;Apartamento com 5 Quartos à Venda, 366m²;Avenida Prudente de Morais, 3675 - Lagoa Nova, Natal - RN;R$ 1.600;366;5;4;6;3;R$ 850.000;;;;;
2439598885;Casa com 2 Quartos à Venda, 100m²;Rua José do Patrocínio, 1 - Candelária, Natal - RN;;100;2;1;2;1;R$ 257.000;;;;;
2439599982;Apartamento com 4 Quartos à Venda, 196m²;Rua Ismael Pereira da Silva, 1515 - Capim Macio, Natal - RN;R$ 1.200;196;4;4;5;4;R$ 1.390.000;;;;;
2439600579;Apartamento com 3 Quartos à Venda, 118m²;Rua Doutor Antônio Severiano da Câmara, 315 - Lagoa Nova, Natal - RN;;118;3;3;4;2;R$ 646.000;;;;;
2439616822;Flat com  Quarto à Venda, 38m²;Rua Francisco Gurgel - Ponta Negra, Natal - RN;R$ 900;38;1,--;1;1;R$ 144.900;;;;;;
2439629832;Apartamento com 4 Quartos à Venda, 165m²;Rua Ceará Mirim, 1140 - Tirol, Natal - RN;R$ 500;165;4;4;5;4;R$ 990.000;;;;;
2439634997;Apartamento com 2 Quartos à Venda, 55m²;Avenida Interventor Mário Câmara, 2500 - Cidade da Esperança, Natal - RN;;55;2;--;1;1;R$ 110.000;;;;;
2439635577;Apartamento com 2 Quartos à Venda, 123m²;Rua Pinto Martins, 1044 - Areia Preta, Natal - RN;R$ 1.400;123;2;1;3;1;R$ 250.000;;;;;
2439649191;Apartamento com 4 Quartos à Venda, 214m²;Av Gustavo de Cordeiro de Farias, 31 - Petrópolis, Natal - RN;R$ 1.500;214;4;4;6;3;R$ 1.340.000;;;;;
