id;titulo;logradouro;bairro;cidade;taxa;Area;quartos;suites;banheiros;vagas;preco;soma_comodos;area_comodo;preco_m2
67408688;Apartamento com 2 Quartos à Venda, 46m²                     ;Rua Francisco Gurgel;Ponta Negra; Natal-RN                                                   ;         ; 000046,00; 0002,00;   ;2,0;1;179900,0;4,0;0,0869565217;3910,8695652174
67409816;Apartamento com 2 Quartos à Venda, 59m²                     ;Avenida Deputado Antônio Florêncio de Queiroz;Ponta Negra; Natal-RN                                                   ; 250     ; 000059,00; 0002,00;1  ;2,0;1;270000,0;4,0;0,0677966102;4576,2711864407
67414128;Apartamento com 2 Quartos à Venda, 60m²                     ;Rua Carapeba, 115;Ponta Negra; Natal-RN                                                   ; 310     ; 000060,00; 0002,00;1  ;2,0;1;199000,0;4,0;0,0666666667;3316,6666666667
67592910;Casa de condomínio com 4 Quartos à Venda, 871m²             ;Rua Jaguarari, 4980;Candelária; Natal-RN                                                   ; 1.100   ; 000871,00; 0004,00;4  ;8,0;4;3200000,0;12,0;0,0137772675;3673,9380022962
67593184;Casa de condomínio com 4 Quartos à Venda, 320m²             ;Rua Engenheiro Octávio Tavares, 3790;Candelária; Natal-RN                                                   ; 650     ; 000320,00; 0004,00;3  ;6,0;2;639000,0;10,0;0,03125;1996,875
67650069;Apartamento com 2 Quartos à Venda, 58m²                     ;Rua Joaquim Eduardo de Farias;Ponta Negra; Natal-RN                                                   ;         ; 000058,00; 0002,00;1  ;2,0;1;210000,0;4,0;0,0689655172;3620,6896551724
67683309;Apartamento com 2 Quartos à Venda, 55m²                     ;Rua Ministro Mirabeau da Cunha Melo, 1476;Candelária; Natal-RN                                                   ; 1       ; 000055,00; 0002,00;   ;2,0;1;255000,0;4,0;0,0727272727;4636,3636363636
67694740;Apartamento com 4 Quartos à Venda, 160m²                    ;Avenida Nascimento de Castro;Lagoa Nova; Natal-RN                                                   ;         ; 000160,00; 0004,00;3  ;4,0;3;780000,0;8,0;0,05;4875,0
67696879;Apartamento com 4 Quartos à Venda, 166m²                    ;Rua Antídio de Azevedo;Lagoa Nova; Natal-RN                                                   ;         ; 000166,00; 0004,00;4  ;5,0;3;1200000,0;9,0;0,0542168675;7228,9156626506
67699133;Apartamento com 4 Quartos à Venda, 280m²                    ;Rua Pinto Martins;Areia Preta; Natal-RN                                                   ;         ; 000280,00; 0004,00;4  ;5,0;4;1760000,0;9,0;0,0321428571;6285,7142857143
67700724;Flat com  Quarto à Venda, 27m²                              ;Avenida Praia de Pirangi;Ponta Negra; Natal-RN                                                   ;         ; 000027,00; 0001,00;1  ;2,0;1;178000,0;3,0;0,1111111111;6592,5925925926
67701375;Apartamento com 2 Quartos à Venda, 67m²                     ;Avenida das Brancas Dunas;Candelária; Natal-RN                                                   ;         ; 000067,00; 0002,00;1  ;2,0;2;340000,0;4,0;0,0597014925;5074,6268656716
67702365;Apartamento com 3 Quartos à Venda, 89m²                     ;Rua Doutor João Chaves;Tirol; Natal-RN                                                   ;         ; 000089,00; 0003,00;1  ;2,0;2;440000,0;5,0;0,0561797753;4943,8202247191
67703490;Apartamento com 3 Quartos à Venda, 130m²                    ;Rua Coronel Joaquim Correia;Lagoa Nova; Natal-RN                                                   ;         ; 000130,00; 0003,00;3  ;4,0;3;725000,0;7,0;0,0538461538;5576,9230769231
67703657;Casa com 2 Quartos à Venda, 64m²                            ;Rua Engenheiro João Hélio Alves Rocha;Planalto; Natal-RN                                                   ;         ; 000064,00; 0002,00;1  ;2,0;1;165000,0;4,0;0,0625;2578,125
67704835;Apartamento com 2 Quartos à Venda, 102m²                    ;Rua Doutor José Bezerra;Barro Vermelho; Natal-RN                                                   ;         ; 000102,00; 0002,00;1  ;2,0;2;580000,0;4,0;0,0392156863;5686,2745098039
67705614;Apartamento com 3 Quartos à Venda, 98m²                     ;Rua da Lagosta;Ponta Negra; Natal-RN                                                   ;         ; 000098,00; 0003,00;1  ;2,0;2;300000,0;5,0;0,0510204082;3061,2244897959
67705919;Apartamento com 2 Quartos à Venda, 62m²                     ;Avenida Afonso Pena;Tirol; Natal-RN                                                   ;         ; 000062,00; 0002,00;1  ;2,0;1;340000,0;4,0;0,064516129;5483,8709677419
67706000;Apartamento com 2 Quartos à Venda, 60m²                     ;Rua Vereador João Alves da Silva Filho;Tirol; Natal-RN                                                   ;         ; 000060,00; 0002,00;1  ;2,0;2;295000,0;4,0;0,0666666667;4916,6666666667
67870903;Apartamento com 3 Quartos à Venda, 113m²                    ;Rua Ciro Monteiro, 1180;Tirol; Natal-RN                                                   ; 800     ; 000113,00; 0003,00;2  ;4,0;2;950000,0;7,0;0,0619469027;8407,0796460177
68079325;Apartamento com 3 Quartos à Venda, 131m²                    ;Rua Tenente Olavo Francisco dos Santos, 100;Ponta Negra; Natal-RN                                                   ; 500     ; 000131,00; 0003,00;3  ;4,0;2;580000,0;7,0;0,0534351145;4427,4809160305
68134047;Apartamento com 3 Quartos à Venda, 87m²                     ;Rua Major Jorge Martiniano, 22;Capim Macio; Natal-RN                                                   ; 500     ; 000087,00; 0003,00;1  ;2,0;2;340000,0;5,0;0,0574712644;3908,0459770115
68174837;Apartamento com 2 Quartos à Venda, 56m²                     ;Rua Engenheiro João Hélio Alves Rocha, 00;Planalto; Natal-RN                                                   ;         ; 000056,00; 0002,00;1  ;2,0;1;115000,0;4,0;0,0714285714;2053,5714285714
68184866;Apartamento com 3 Quartos à Venda, 103m²                    ;Rua Mipibu;Petrópolis; Natal-RN                                                   ;         ; 000103,00; 0003,00;2  ;4,0;2;465000,0;7,0;0,067961165;4514,5631067961
68211518;Apartamento com 2 Quartos à Venda, 57m²                     ;Rua Antônio Madruga, 0000;Capim Macio; Natal-RN                                                   ; 320     ; 000057,00; 0002,00;1  ;2,0;2;260000,0;4,0;0,0701754386;4561,4035087719
68214452;Apartamento com 4 Quartos à Venda, 281m²                    ;Avenida Campos Sales;Petrópolis; Natal-RN                                                   ;         ; 000281,00; 0004,00;4  ;6,0;4;2100000,0;10,0;0,0355871886;7473,3096085409
68214456;Apartamento com 2 Quartos à Venda, 58m²                     ;Avenida Ceará;Cidade da Esperança; Natal-RN                                                   ;         ; 000058,00; 0002,00;1  ;2,0;2;199000,0;4,0;0,0689655172;3431,0344827586
68214468;Apartamento com 3 Quartos à Venda, 123m²                    ;Rua Jaguarari;Candelária; Natal-RN                                                   ;         ; 000123,00; 0003,00;3  ;5,0;2;550000,0;8,0;0,0650406504;4471,5447154472
68214471;Apartamento com 3 Quartos à Venda, 109m²                    ;Rua Aníbal Correia;Candelária; Natal-RN                                                   ; 700     ; 000109,00; 0003,00;3  ;4,0;2;485000,0;7,0;0,0642201835;4449,5412844037
68214473;Apartamento com 4 Quartos à Venda, 186m²                    ;Rua Maxaranguape;Tirol; Natal-RN                                                   ;         ; 000186,00; 0004,00;4  ;6,0;3;990000,0;10,0;0,0537634409;5322,5806451613
68214500;Apartamento com 3 Quartos à Venda, 137m²                    ;Rua Deputado Clóvis Motta;Lagoa Nova; Natal-RN                                                   ;         ; 000137,00; 0003,00;3  ;5,0;4;850000,0;8,0;0,0583941606;6204,3795620438
68214506;Apartamento com 3 Quartos à Venda, 150m²                    ;Rua General Gustavo Cordeiro de Faria;Petrópolis; Natal-RN                                                   ; 1.100   ; 000150,00; 0003,00;3  ;5,0;3;700000,0;8,0;0,0533333333;4666,6666666667
68214507;Lote/Terreno    à Venda, 450m²                              ;Rua Raimundo Chaves;Candelária; Natal-RN                                                   ;         ; 000450,00;;   ;;;950000,0;;;2111,1111111111
68294156;Apartamento com 3 Quartos à Venda, 82m²                     ;Rua Água Marinha, 1980;Lagoa Nova; Natal-RN                                                   ;         ; 000082,00; 0003,00;1  ;2,0;2;220000,0;5,0;0,0609756098;2682,9268292683
68376718;Apartamento com 2 Quartos à Venda, 60m²                     ;Avenida Amintas Barros, 1201;Lagoa Nova; Natal-RN                                                   ;         ; 000060,00; 0002,00;1  ;1,0;1;203112,0;3,0;0,05;3385,2
68398406;Apartamento com 3 Quartos à Venda, 75m²                     ;Rua Desembargador Dionísio Filgueira, 34;Petrópolis; Natal-RN                                                   ; 300     ; 000075,00; 0003,00;1  ;2,0;2;270000,0;5,0;0,0666666667;3600,0
68438630;Apartamento com 3 Quartos à Venda, 109m²                    ;Rua Aldo de Melo Freire, 1460;Capim Macio; Natal-RN                                                   ; 640     ; 000109,00; 0003,00;1  ;3,0;2;610000,0;6,0;0,0550458716;5596,3302752294
68439262;Apartamento com 4 Quartos à Venda, 160m²                    ;Avenida Nascimento de Castro, 1165;Lagoa Nova; Natal-RN                                                   ; 550     ; 000160,00; 0004,00;3  ;5,0;3;750000,0;9,0;0,05625;4687,5
68448471;Apartamento com 4 Quartos à Venda, 214m²                    ;Rua General Gustavo Cordeiro de Faria, 31;Petrópolis; Natal-RN                                                   ; 1.700   ; 000214,00; 0004,00;4  ;6,0;3;1200000,0;10,0;0,046728972;5607,476635514
68499045;Apartamento com 3 Quartos à Venda, 108m²                    ;Avenida Nascimento de Castro;Lagoa Nova; Natal-RN                                                   ;         ; 000108,00; 0003,00;2  ;4,0;2;465000,0;7,0;0,0648148148;4305,5555555556
68628465;Apartamento com 3 Quartos à Venda, 220m²                    ;Rua Almirante Tamandaré, 60;Lagoa Nova; Natal-RN                                                   ;         ; 000220,00; 0003,00;3  ;5,0;2;390000,0;8,0;0,0363636364;1772,7272727273
68641142;Apartamento com 3 Quartos à Venda, 77m²                     ;Rua Neuza Farache, 1971;Capim Macio; Natal-RN                                                   ;         ; 000077,00; 0003,00;1  ;3,0;2;280000,0;6,0;0,0779220779;3636,3636363636
68798850;Cobertura com 5 Quartos à Venda, 650m²                      ;Rua Dom José Tomaz, 1040;Tirol; Natal-RN                                                   ;         ; 000650,00; 0005,00;4  ;5,0;4;1400000,0;10,0;0,0153846154;2153,8461538462
68875869;Casa com 6 Quartos à Venda, 300m²                           ;Rua Virgílio Trindade, 3;Nossa Senhora de Nazaré; Natal-RN                                                   ;         ; 000300,00; 0006,00;4  ;5,0;3;450000,0;11,0;0,0366666667;1500,0
68876508;Apartamento com 4 Quartos à Venda, 503m²                    ;Avenida Marechal Floriano Peixoto;Petrópolis; Natal-RN                                                   ;         ; 000503,00; 0004,00;4  ;6,0;5;2000000,0;10,0;0,0198807157;3976,1431411531
69055207;Apartamento com 4 Quartos à Venda, 160m²                    ;Avenida Nascimento de Castro;Lagoa Nova; Natal-RN                                                   ;         ; 000160,00; 0004,00;3  ;4,0;3;780000,0;8,0;0,05;4875,0
69055237;Apartamento com 4 Quartos à Venda, 222m²                    ;Rua Doutor Poty Nóbrega;Lagoa Nova; Natal-RN                                                   ;         ; 000222,00; 0004,00;4  ;6,0;4;1100000,0;10,0;0,045045045;4954,954954955
69055280;Apartamento com 4 Quartos à Venda, 165m²                    ;Rua Antídio de Azevedo;Lagoa Nova; Natal-RN                                                   ;         ; 000165,00; 0004,00;4  ;5,0;3;1575000,0;9,0;0,0545454545;9545,4545454545
69056230;Apartamento com 3 Quartos à Venda, 76m²                     ;Rua Estudante José Francisco de Souza Filho;Capim Macio; Natal-RN                                                   ;         ; 000076,00; 0003,00;1  ;2,0;1;420000,0;5,0;0,0657894737;5526,3157894737
69127396;Casa de condomínio com 5 Quartos à Venda, 800m²             ;Rua Jaguarari, 4850;Candelária; Natal-RN                                                   ; 1.250   ; 000800,00; 0005,00;5  ;3,0;8;3000000,0;8,0;0,01;3750,0
69358810;Casa com 3 Quartos à Venda, 170m²                           ;Rua Lago da Pedra, 989;Pitimbu; Natal-RN                                                   ;         ; 000170,00; 0003,00;1  ;2,0;3;410000,0;5,0;0,0294117647;2411,7647058824
69387440;Apartamento com 2 Quartos à Venda, 55m²                     ;Rua Joaquim Eduardo de Farias, 213;Ponta Negra; Natal-RN                                                   ; 220     ; 000055,00; 0002,00;1  ;2,0;1;180000,0;4,0;0,0727272727;3272,7272727273
69387573;Flat com  Quarto à Venda, 38m²                              ;Avenida Governador Sílvio Pedroza, 228;Areia Preta; Natal-RN                                                   ;         ; 000038,00; 0001,00;1  ;1,0;1;180000,0;2,0;0,0526315789;4736,8421052632
69512333;Apartamento com 4 Quartos à Venda, 208m²                    ;Avenida Prudente de Morais, 1034;Tirol; Natal-RN                                                   ; 1.000   ; 000208,00; 0004,00;3  ;5,0;4;1350000,0;9,0;0,0432692308;6490,3846153846
69574913;Apartamento com 3 Quartos à Venda, 117m²                    ;Rua Jornalista Francisco Sinedino;Lagoa Nova; Natal-RN                                                   ; 500     ; 000117,00; 0003,00;3  ;5,0;2;600000,0;8,0;0,0683760684;5128,2051282051
69605952;Casa com 5 Quartos à Venda, 210m²                           ;Avenida dos Caiapós, 2885;Pitimbu; Natal-RN                                                   ; 499     ; 000210,00; 0005,00;3  ;5,0;5;650000,0;10,0;0,0476190476;3095,2380952381
69714068;Apartamento com 3 Quartos à Venda, 79m²                     ;Rua Deputado Antônio Florêncio de Queiroz, 3365;Ponta Negra; Natal-RN                                                   ;         ; 000079,00; 0003,00;1  ;2,0;2;395000,0;5,0;0,0632911392;5000,0
